Area,Production,Rainfall,Season,Temperature,Crop,Nitrogen(kg/ha),ElectricalConductivity(ds/m),pH
3.0,2.0,142.1743333333334,Kharif,27.51133333333333,Arhar/Tur,429.0,2.2,6.5
77.0,64.0,243.5883333333334,Kharif,27.581,Arhar/Tur,418.0,3.3,6.3
528.0,523.0,29.407,Rabi,20.28575,Rapeseed &Mustard,346.0,2.6,6.5
837.0,462.0,25.506,Rabi,20.5885,Rapeseed &Mustard,444.0,1.6,6.4
8400.0,19100.0,232.38875,Summer,25.66025,Rice,273.0,4.2,7.2
1000.0,1000.0,13.153,Rabi,18.79275,Rapeseed &Mustard,443.0,2.9,6.1
93188.0,307427.0,115.003,Kharif,27.04033333333334,Rice,428.0,3.7,5.7
311.0,831.0,129.3106666666667,Kharif,26.033,Rice,238.0,4.4,5.9
2530.1,1634.44,108.309,Autumn,23.39175,Rice,207.0,1.3,5.8
733.0,22922.0,81.91206447096548,Whole Year,28.61534811461389,Sugarcane,243.0,3.3,6.7
176488.0,560173.0,152.06333333333333,Kharif,27.05533333333333,Rice,479.0,2.6,5.5
1000.0,700.0,99.68533333333332,Kharif,28.76033333333334,Urad,397.0,3.1,5.9
219325.0,10975023.0,43.12392839537987,Whole Year,27.6757563016915,Sugarcane,415.0,2.7,7.4
72.0,1820.0,70.0377748266502,Whole Year,28.05181429673489,Sugarcane,318.0,5.4,5.4
978.0,577.0,174.417,Kharif,28.68133333333333,Urad,233.0,5.5,5.7
15.0,108.0,144.4280752314815,Whole Year,22.08900462962963,Sugarcane,377.0,2.4,6.9
329.0,8700.0,36.15040736721965,Whole Year,27.02685212110983,Potato,217.0,4.9,6.0
2.0,1.0,122.2743333333333,Kharif,26.981,Moong(Green Gram),237.0,2.9,5.9
50.0,30.0,111.5105,Rabi,22.44575,Rapeseed &Mustard,343.0,1.9,5.5
58.0,14.0,195.4646666666667,Kharif,26.165,Moong(Green Gram),462.0,4.7,6.7
1300.0,1300.0,96.75533333333333,Kharif,25.90266666666666,Groundnut,479.0,5.0,6.2
80833.0,132139.0,123.6506666666667,Kharif,27.98333333333333,Rice,221.0,4.3,6.1
60.0,5265.0,143.8412331525383,Whole Year,29.33864605020649,Sugarcane,267.0,1.3,7.3
296.0,139.0,71.28399999999998,Rabi,20.7875,Gram,420.0,4.7,6.0
6900.0,223400.0,33.985210046843626,Whole Year,29.20819856077437,Potato,430.0,1.5,6.2
2027.0,3109.0,41.5935,Rabi,12.3165,Rapeseed &Mustard,262.0,4.5,6.7
1203.0,1100.0,124.4343949719757,Whole Year,27.46041714657547,Dry chillies,259.0,5.7,6.2
67846.0,164816.0,199.535,Kharif,28.136,Rice,414.0,2.3,7.4
1000.0,500.0,267.25333333333333,Kharif,26.297666666666668,Sesamum,265.0,2.8,5.4
4.0,3.0,158.96533333333332,Kharif,29.291,Jowar,242.0,1.6,5.7
1538.0,9142.0,66.13175000000001,Rabi,25.36475,Dry chillies,236.0,5.0,5.6
4109.0,1093.0,44.089,Kharif,30.10466666666666,Jowar,243.0,3.9,6.1
141.0,71.0,158.54,Kharif,28.49533333333333,Moong(Green Gram),333.0,1.2,5.8
8891.0,4219.0,22.06225,Rabi,21.6795,Rapeseed &Mustard,209.0,3.1,6.5
5500.0,6600.0,9.86725,Rabi,24.61925,Gram,471.0,5.2,7.4
3365.0,33720.0,150.8494128443125,Whole Year,27.09512639881168,Potato,467.0,4.3,5.3
19684.0,1496.0,129.7416666666667,Kharif,26.376,Moong(Green Gram),357.0,3.2,6.2
5330.0,4530.0,146.8544429856289,Whole Year,28.86964720842442,Dry chillies,358.0,3.0,5.5
7587.0,247444.0,59.7695,Rabi,23.6215,Potato,382.0,2.6,5.1
1183.0,8525.0,136.9115378866699,Whole Year,29.353494871817908,Onion,500.0,5.0,7.1
1382.0,240.0,134.8496666666666,Kharif,27.50833333333334,Sesamum,412.0,1.8,5.0
141.0,174.0,72.16825,Rabi,23.778,Dry chillies,241.0,4.4,6.3
384.0,290.3,180.2993333333333,Kharif,27.300666666666668,Jowar,283.0,2.1,6.4
3900.0,45839.0,105.5781333724494,Whole Year,27.41591423865633,Potato,464.0,2.2,6.4
254.0,461.0,33.42125,Rabi,23.16800000000001,Groundnut,207.0,3.1,7.2
6408.0,5353.0,13.36475,Rabi,22.0735,Gram,278.0,2.1,7.0
1008.0,611.0,190.3153333333333,Kharif,28.807,Urad,204.0,4.2,7.3
2957.0,386.0,97.51559581747757,Whole Year,31.05373776753046,Dry chillies,463.0,2.3,5.5
136039.0,259866.0,106.5766666666667,Kharif,29.797,Rice,266.0,1.3,6.2
2774.0,1504.0,73.86238341233884,Whole Year,31.528142100643677,Sesamum,262.0,5.5,5.2
28.0,12.0,147.9056666666667,Kharif,25.216,Urad,492.0,3.6,5.5
165.0,117.4,245.1213333333334,Kharif,28.017,Moong(Green Gram),466.0,5.0,6.8
563.0,581.0,215.4835,Summer,30.95025,Maize,229.0,2.5,5.5
40080.0,4870.0,144.63933333333333,Kharif,25.56233333333333,Moong(Green Gram),211.0,4.4,6.3
177.0,172.0,215.0183333333333,Kharif,19.322,Maize,398.0,4.0,5.2
594.0,557.0,142.6723333333333,Kharif,28.218000000000004,Groundnut,238.0,2.2,7.4
2363.0,931.0,46.35425,Rabi,25.305,Moong(Green Gram),410.0,3.9,6.5
80000.0,4000.0,96.50233333333334,Kharif,26.37966666666667,Moong(Green Gram),266.0,4.4,7.4
657.0,34314.0,104.36987893036259,Whole Year,27.09954789576904,Sugarcane,394.0,3.8,5.9
200.0,59.0,129.89266666666668,Kharif,27.96533333333333,Sesamum,226.0,3.2,6.3
488.0,4138.0,123.09038761393231,Whole Year,27.12812548225309,Onion,445.0,3.5,7.2
258.0,310.0,188.15066666666667,Kharif,26.933000000000003,Groundnut,269.0,2.2,5.3
65.0,84.0,41.88700000000001,Rabi,20.682,Wheat,472.0,3.4,5.2
931.0,8183.0,91.74020853896069,Whole Year,29.05650066577718,Onion,219.0,5.1,6.7
4735.0,17701.0,111.20366666666668,Kharif,28.574,Maize,423.0,2.6,7.2
717.0,37.0,191.79875,Rabi,27.14775,Sesamum,220.0,2.8,7.3
444.0,253.0,204.049,Kharif,27.35866666666666,Jowar,289.0,2.9,5.5
1700.0,500.0,38.53166666666667,Kharif,27.04,Sesamum,444.0,4.8,6.8
15867.0,29404.0,105.7086666666667,Kharif,26.88333333333334,Maize,423.0,4.0,7.4
20.0,4.0,24.84,Rabi,21.28575,Urad,422.0,3.6,6.7
255.0,11782.0,87.84436378236084,Whole Year,28.2575631021824,Sugarcane,209.0,1.1,5.5
23573.0,65571.0,70.35375,Summer,25.60225,Groundnut,221.0,3.6,5.4
359.0,256.0,14.56275,Rabi,20.33275,Gram,419.0,5.6,6.9
2340.0,3435.0,12.81925,Rabi,21.375,Gram,357.0,5.5,6.9
82000.0,246000.0,53.50266666666667,Kharif,29.56733333333333,Rice,356.0,3.9,6.4
6314.0,5588.0,25.56725,Rabi,20.3405,Gram,225.0,4.3,5.8
3009.0,1653.0,79.65309536737948,Whole Year,28.642334068181853,Moong(Green Gram),311.0,5.4,7.3
4700.0,2900.0,97.287,Kharif,28.03433333333334,Arhar/Tur,218.0,1.1,6.3
2518.43,1553.03,106.62225,Autumn,22.358,Rice,449.0,4.9,5.1
1000.0,1000.0,7.020250000000001,Rabi,19.398,Rapeseed &Mustard,327.0,3.4,6.0
2405.0,11169.0,29.2775,Rabi,24.4715,Maize,451.0,4.4,6.6
25.0,440.0,28.27,Rabi,25.33025,Onion,425.0,1.2,5.6
5804.0,9565.0,207.92925,Rabi,27.14775,Rice,250.0,2.1,6.3
121844.0,468000.0,96.64833333333333,Kharif,27.59133333333333,Rice,279.0,4.9,7.1
57838.0,63139.0,5.823,Rabi,21.9785,Gram,391.0,2.8,6.7
1249.0,842.0,447.1453333333334,Kharif,23.54300000000001,Arhar/Tur,294.0,4.6,5.4
1659.0,21728.0,103.5055833333333,Whole Year,25.70458333333333,Potato,248.0,2.1,6.7
580.0,6530.0,117.47083871045521,Whole Year,28.95668255288709,Onion,263.0,5.2,7.2
4200.0,123400.0,18.0105,Rabi,20.0675,Potato,497.0,5.6,7.5
135.0,76.0,370.6636666666666,Kharif,28.13666666666667,Urad,240.0,1.2,5.7
968.0,1116.0,159.10566666666668,Kharif,27.34433333333333,Arhar/Tur,429.0,4.1,6.0
3265.0,4183.0,36.8815,Rabi,21.13825,Gram,362.0,5.0,5.0
586.0,855.0,122.1043333333333,Kharif,28.73366666666666,Groundnut,495.0,2.6,6.9
104295.0,238836.0,30.00825,Rabi,20.78975,Wheat,384.0,4.3,6.6
394.0,1205.0,126.21575,Summer,27.87675,Dry chillies,223.0,1.2,5.1
224.0,100.0,49.090333333333334,Kharif,28.296,Urad,301.0,4.4,6.8
160.0,8485.0,203.02538194444438,Whole Year,27.75197916666667,Sugarcane,493.0,5.6,5.8
202.0,465.0,89.04350000000002,Rabi,24.3425,Dry chillies,478.0,4.9,7.4
10.0,6.0,1.5759999999999998,Rabi,22.93075,Moong(Green Gram),348.0,2.5,5.8
1112.0,35679.0,83.63148638309869,Whole Year,27.58709665637623,Sugarcane,359.0,1.3,5.0
452.91,2622.0,16.737000000000002,Rabi,19.15575,Onion,240.0,4.8,7.4
15439.0,5581.0,211.4633333333333,Kharif,25.06966666666667,Arhar/Tur,477.0,2.5,6.7
13.0,12.0,202.99925,Summer,29.98525,Moong(Green Gram),345.0,4.6,6.7
5505.0,4638.0,176.91866666666667,Kharif,25.73333333333333,Arhar/Tur,410.0,4.0,5.4
50.0,718.0,10.9675,Rabi,19.61375,Onion,414.0,4.8,5.5
1345.0,538.0,6.303000000000001,Rabi,21.37025,Gram,217.0,2.4,6.3
1685.0,494.0,192.05766666666668,Kharif,26.44366666666667,Sesamum,332.0,2.9,5.2
139.0,86.0,174.354,Summer,29.81825,Moong(Green Gram),311.0,5.7,6.7
75.0,68.0,10.32785706018518,Whole Year,29.652254050925933,Onion,229.0,2.0,6.3
1632.0,149880.0,99.17325909817332,Whole Year,31.5271873673804,Sugarcane,263.0,1.1,6.4
89.0,5612.0,7.5820000000000025,Winter,22.45075,Sugarcane,323.0,3.2,5.4
14134.0,18076.0,12.927,Rabi,19.21775,Rapeseed &Mustard,496.0,2.2,5.6
37138.0,56073.0,7.54775,Rabi,22.0035,Wheat,472.0,3.5,6.2
18656.0,27553.0,98.31675,Autumn,20.848000000000006,Rice,384.0,5.6,6.8
572.0,501.0,24.25825,Rabi,23.13625,Rapeseed &Mustard,254.0,5.5,7.5
11699.0,3566.0,119.424,Kharif,27.30933333333333,Urad,383.0,5.2,5.8
73.0,307.0,62.237937873737756,Whole Year,27.52868980649438,Onion,371.0,2.3,5.2
23784.0,11987.0,165.22299999999996,Kharif,27.79066666666667,Jowar,282.0,4.6,6.7
1142.0,526.0,92.70885842124613,Whole Year,27.539558308764647,Dry chillies,211.0,2.8,5.0
9780.0,97.0,187.395,Kharif,27.768,Rice,228.0,4.0,6.9
110.0,2237.0,4.785,Rabi,20.58225,Onion,378.0,2.8,7.4
1431.0,2148.0,126.18794152191508,Whole Year,23.989844948601466,Dry chillies,401.0,1.2,5.1
82.0,714.0,153.75275,Summer,31.08375,Onion,391.0,4.7,5.1
49000.0,171000.0,56.84033333333334,Kharif,28.59533333333333,Rice,318.0,4.0,5.3
2.0,2.0,15.48225,Rabi,21.2355,Gram,444.0,4.9,6.3
5.0,4.0,139.71325,Summer,30.99375,Urad,340.0,4.7,7.0
87.0,34.0,97.28166666666668,Kharif,28.50466666666667,Moong(Green Gram),346.0,3.1,5.1
3354.0,11005.0,172.19575,Summer,29.35325,Maize,391.0,4.0,5.3
17403.0,36787.0,119.1153333333333,Kharif,27.58433333333333,Maize,341.0,2.5,5.9
2250.0,400.0,16.145,Kharif,31.05566666666667,Moong(Green Gram),437.0,1.6,6.4
1424.0,1192.0,185.008,Kharif,28.50366666666666,Maize,244.0,5.0,6.1
37489.0,98259.0,202.31933333333333,Kharif,28.05266666666667,Maize,295.0,1.2,7.2
214.0,2637.0,64.22446391139404,Whole Year,27.88433473588606,Onion,467.0,2.9,5.2
270.0,161.0,61.41674999999999,Rabi,23.66275,Moong(Green Gram),418.0,4.4,5.1
63.0,36.0,39.8225,Rabi,22.08925,Moong(Green Gram),317.0,2.5,6.7
1.0,1.0,149.44433333333333,Kharif,26.84933333333333,Sesamum,447.0,1.5,6.2
9.0,2.0,130.8856666666667,Kharif,28.42233333333333,Moong(Green Gram),256.0,5.3,6.9
23.0,339.0,145.1805,Summer,30.87925,Onion,215.0,1.2,6.8
726.0,1117.0,19.84475,Rabi,20.31275,Arhar/Tur,498.0,1.5,5.4
338.0,1606.0,54.989055296989285,Whole Year,26.90595187800443,Dry chillies,440.0,3.6,6.4
120000.0,359000.0,19.28825,Winter,23.64675,Rice,362.0,4.7,6.0
670.0,2011.0,28.672,Rabi,20.90525,Maize,414.0,1.1,6.9
116.0,6396.0,62.02280201061657,Whole Year,28.669579517473803,Sugarcane,382.0,4.6,7.1
546.0,184.0,199.0596666666667,Kharif,27.716,Moong(Green Gram),210.0,2.8,6.8
38400.0,2074600.0,213.1903333333333,Kharif,26.33766666666667,Sugarcane,232.0,3.9,6.2
6970.0,11898.0,72.83475,Rabi,22.4835,Groundnut,274.0,1.3,5.3
60.0,95.0,247.78525,Summer,30.09,Rice,419.0,3.8,6.1
64.0,2475.0,211.97224071139442,Whole Year,25.61169983742273,Sugarcane,335.0,2.0,7.5
140.0,37.0,6.9235000000000015,Winter,22.94075,Sesamum,268.0,3.8,6.7
4514.0,1326.0,38.69925,Rabi,19.9865,Rapeseed &Mustard,495.0,4.2,7.2
1.0,1.0,155.0435,Summer,28.39025,Maize,401.0,3.8,7.3
45952.0,114562.0,120.5136666666667,Kharif,28.28833333333333,Rice,402.0,5.2,5.1
2300.0,1600.0,2.582,Rabi,24.15225,Gram,388.0,1.6,7.4
226.0,209.0,110.9253333333333,Kharif,27.96,Arhar/Tur,221.0,5.2,7.0
9013.0,14457.0,349.855,Kharif,26.33333333333333,Rice,481.0,5.0,6.1
150151.0,60766.0,122.23366666666668,Kharif,27.68866666666667,Groundnut,375.0,4.8,7.0
15347.0,416364.0,4.43825,Rabi,19.09975,Potato,300.0,2.2,5.8
5481.0,3168.0,284.171,Summer,28.55375,Moong(Green Gram),485.0,2.4,6.0
14.0,25.0,77.29117960712448,Whole Year,24.38771796633873,Onion,453.0,3.0,5.3
48.0,419.0,90.50615537610581,Whole Year,27.08347138058911,Onion,255.0,5.0,5.6
151769.0,398603.0,13.227,Rabi,19.80175,Wheat,495.0,5.6,6.0
4217.0,1298.0,151.7806666666667,Kharif,24.53733333333333,Sesamum,323.0,1.9,6.4
1086.0,1603.0,58.50024999999999,Autumn,24.53825,Maize,224.0,1.7,6.5
2101.0,2711.0,128.1713333333333,Kharif,27.61766666666667,Jowar,278.0,2.6,6.7
1221.0,792.0,40.3615,Rabi,19.2825,Urad,318.0,1.6,6.1
403.0,3260.0,194.9019674115447,Whole Year,21.24279529051409,Potato,209.0,3.7,5.2
23476.0,59066.0,181.6786666666667,Kharif,28.90466666666667,Rice,459.0,1.4,5.1
658.0,770.0,144.82,Autumn,23.171,Maize,458.0,1.5,6.5
31.0,38.0,209.22,Kharif,28.369,Arhar/Tur,223.0,5.2,5.9
3910.0,7104.0,15.804,Rabi,23.31875,Groundnut,324.0,4.1,7.1
189172.0,472714.0,20.87025,Rabi,19.94675,Wheat,303.0,4.9,7.3
77884.0,224182.0,182.68166666666664,Kharif,25.892,Maize,454.0,3.7,6.1
550.0,370.0,120.65425,Rabi,17.07125,Sesamum,413.0,2.3,5.2
4876.0,6597.0,153.9,Summer,31.29775,Maize,342.0,5.5,7.5
18.0,5.0,235.93748464171262,Whole Year,28.83480982441074,Gram,274.0,1.9,7.3
115.0,200.0,207.188,Kharif,27.77766666666666,Maize,396.0,5.4,7.3
1.0,1.0,130.4905,Summer,30.42025,Moong(Green Gram),484.0,5.6,5.5
345.0,301.0,54.1215,Rabi,21.44375,Gram,304.0,3.0,5.7
281343.0,868787.0,178.58599999999996,Kharif,28.00533333333334,Rice,404.0,4.7,7.1
27619.0,26333.0,118.413,Autumn,23.26125,Rice,492.0,4.2,5.2
100.0,77012.30591908224,91.15233333333332,Kharif,26.186,Sesamum,281.0,5.6,5.7
17326.0,28675.0,194.4874166666666,Whole Year,23.7375,Rice,328.0,3.7,5.1
20840.0,55194.0,234.56866666666667,Kharif,24.07800000000001,Rice,485.0,4.1,6.8
1.0,13.0,67.71342989889142,Whole Year,31.44997232552568,Maize,304.0,4.7,5.9
644.0,1847.0,84.443,Kharif,29.63233333333333,Maize,349.0,2.4,5.9
358.0,201.0,81.07198604247633,Whole Year,29.58157351323113,Dry chillies,345.0,1.8,7.4
931.0,1175.0,103.51933333333332,Kharif,29.29066666666667,Jowar,457.0,1.1,6.5
4474.0,69521.0,15.11925,Rabi,21.74275,Potato,496.0,5.0,5.6
548.0,1511.0,329.2689594907407,Whole Year,24.189564814814812,Onion,393.0,3.9,5.9
3.0,77012.30591908224,101.2576666666667,Kharif,27.93033333333333,Moong(Green Gram),452.0,4.5,7.5
10826.0,25463.0,52.92175,Rabi,23.60425,Maize,417.0,4.0,5.3
28.0,87.0,179.00623271049633,Whole Year,27.808195107141238,Sugarcane,270.0,1.5,7.3
198.0,292.0,147.77633333333333,Kharif,28.14966666666667,Arhar/Tur,203.0,4.3,5.2
580.0,776.0,224.63,Summer,28.034,Groundnut,237.0,2.4,5.6
3201.0,588.0,158.88,Kharif,26.52833333333334,Sesamum,331.0,5.1,5.5
2525.0,5409.0,15.35825,Rabi,22.777,Wheat,500.0,3.6,6.3
1873.0,1230.0,147.70533333333333,Kharif,26.10066666666667,Arhar/Tur,408.0,3.2,5.1
90.0,46.0,381.8793333333333,Kharif,28.08,Moong(Green Gram),489.0,5.0,6.3
9.0,5.5,70.30275,Autumn,24.3325,Moong(Green Gram),282.0,2.6,6.9
5436.0,52131.0,66.86390184937314,Whole Year,29.16173710129047,Potato,282.0,1.7,6.2
151994.0,174489.0,102.7261254604017,Whole Year,27.322114158002318,Wheat,446.0,5.4,5.0
313.0,2880.0,94.03425,Summer,25.3385,Onion,336.0,1.1,7.3
1069.0,92415.0,188.9715866988749,Whole Year,27.368220514888,Sugarcane,356.0,5.3,5.7
60987.0,53444.0,58.16575,Autumn,23.695,Rice,365.0,2.1,7.2
7585.0,32482.0,201.7516636761649,Whole Year,26.424797041102142,Potato,320.0,5.2,5.5
362.0,207.0,9.53475,Rabi,20.2445,Rapeseed &Mustard,237.0,2.2,6.6
945.0,663.1,43.942,Autumn,23.89225,Maize,318.0,2.0,6.7
102413.0,282438.0,315.36333333333334,Kharif,28.78466666666666,Rice,212.0,1.6,7.1
3019.0,5947.0,160.39775,Summer,30.54300000000001,Maize,299.0,5.5,6.2
74851.0,184732.0,131.381,Kharif,27.235,Rice,261.0,5.2,7.0
83957.0,314503.0,106.3515,Rabi,25.29425000000001,Rice,409.0,4.4,5.6
135.0,14.0,109.02833333333332,Kharif,27.84466666666667,Sesamum,478.0,4.3,5.5
1800.0,1000.0,145.828,Kharif,25.175666666666668,Arhar/Tur,489.0,1.4,7.2
865.0,290.6,14.26875,Winter,22.63325,Groundnut,454.0,3.1,5.3
19000.0,20000.0,82.96975,Rabi,23.6575,Groundnut,358.0,3.5,5.9
25690.0,57854.0,97.31633333333332,Kharif,27.70433333333333,Maize,476.0,2.8,6.8
52755.0,75339.0,41.70975,Winter,18.78375,Rice,287.0,3.6,7.0
500.0,200.0,247.73566666666667,Kharif,26.642,Sesamum,323.0,1.8,6.6
64555.0,126893.0,8.42525,Winter,20.2175,Rice,259.0,3.0,7.2
12.0,7.0,74.96875,Rabi,24.84025,Gram,260.0,4.1,6.2
185.0,199.0,114.5173333333333,Kharif,27.627,Arhar/Tur,408.0,5.6,5.6
11870.0,13046.0,209.58133333333333,Kharif,28.71733333333333,Maize,431.0,2.2,6.5
1675.0,1051.0,15.693,Rabi,20.724,Rapeseed &Mustard,432.0,2.4,7.1
177094.0,357161.0,134.8596666666666,Kharif,28.67333333333333,Rice,421.0,5.2,6.6
100.0,100.0,5.2817500000000015,Rabi,18.978,Gram,220.0,4.0,7.0
18374.0,1936307.0,62.69203984045736,Whole Year,31.169072998987193,Sugarcane,446.0,4.9,6.4
76076.0,322797.0,179.7086666666667,Kharif,21.72466666666667,Rice,266.0,1.7,7.4
242.0,630.0,202.2613333333333,Kharif,25.972,Jowar,495.0,5.0,5.6
100.0,100.0,0.464,Rabi,20.14375,Gram,390.0,2.5,5.5
225.0,337.0,199.8965,Summer,30.51075,Maize,359.0,1.5,5.0
3440.0,2030.0,74.25625000000002,Rabi,22.7705,Sesamum,215.0,5.6,6.8
1.0,0.0,33.636672743055556,Whole Year,26.76529771492413,Dry chillies,249.0,1.5,6.2
167460.0,275545.0,202.5433333333333,Kharif,26.846,Rice,204.0,4.2,6.8
3700.0,5300.0,195.933,Kharif,28.041,Maize,265.0,2.0,6.4
7335.0,4988.0,25.515,Rabi,25.25575,Jowar,252.0,3.9,5.9
4601.0,5051.0,57.17499999999999,Kharif,26.698,Maize,300.0,2.0,5.3
15575.0,16676.0,253.588,Summer,29.4125,Rice,257.0,1.8,6.8
500.0,37000.0,40.643,Whole Year,26.59966666666667,Sugarcane,305.0,4.4,6.3
118.0,77.0,97.31633333333332,Kharif,27.70433333333333,Groundnut,259.0,4.8,5.8
40.0,34.0,183.163,Kharif,26.79866666666667,Arhar/Tur,243.0,4.0,5.4
181496.0,489770.0,108.41516666666668,Whole Year,28.35383333333333,Rice,439.0,3.3,7.2
1458.47,2736.0,20.507,Rabi,20.05175,Maize,241.0,3.8,5.7
89409.0,164670.0,14.10425,Rabi,20.882,Wheat,479.0,2.6,6.8
3439.0,1039.0,131.496,Kharif,25.08166666666667,Moong(Green Gram),451.0,5.5,7.2
3935.0,2740.0,216.6115,Summer,29.519,Moong(Green Gram),294.0,3.6,5.7
66922.0,98851.0,222.6843333333333,Kharif,25.08066666666666,Rice,387.0,2.4,6.0
10961.0,230477.0,4.5935000000000015,Rabi,20.117,Potato,318.0,5.4,6.6
41745.0,145941.0,135.3975,Summer,26.312,Rice,261.0,2.5,5.9
118.0,139.0,126.2312075135031,Whole Year,20.23747641782407,Dry chillies,228.0,1.7,5.9
200.0,356.0,161.66675,Summer,31.00275,Maize,381.0,2.8,5.6
25165.0,11619.0,183.9356666666667,Kharif,25.222,Arhar/Tur,365.0,2.4,6.9
3993.0,2066.0,141.3743333333333,Kharif,26.17833333333333,Arhar/Tur,428.0,4.4,5.1
327.0,224.0,139.71325,Summer,30.99375,Moong(Green Gram),258.0,4.2,7.4
15.0,24.0,110.7373333333334,Kharif,26.33133333333333,Maize,322.0,2.3,5.5
18.0,7.0,14.61125,Rabi,20.5975,Urad,289.0,1.9,5.2
1487.0,599.0,56.54666666666666,Kharif,29.329,Sesamum,296.0,1.7,5.9
300.0,210.0,177.5313333333334,Kharif,23.38766666666667,Arhar/Tur,477.0,5.6,5.8
610.0,7723.0,169.16425,Summer,30.8315,Onion,313.0,1.4,6.9
541.0,248.0,177.5115,Summer,30.8725,Moong(Green Gram),363.0,3.3,5.5
296.0,144.0,35.80025000000001,Rabi,22.28925,Gram,363.0,2.5,5.4
19101.0,8729.0,10.748,Rabi,21.857,Moong(Green Gram),356.0,5.1,6.8
53860.0,52163.0,3.22075,Rabi,20.68675,Gram,420.0,1.2,6.3
7900.0,8400.0,134.23825,Summer,26.963,Groundnut,431.0,5.5,7.3
4000.0,4000.0,5.56675,Rabi,19.80925,Gram,466.0,5.4,6.2
91.0,45.0,47.553,Kharif,15.80366666666667,Urad,230.0,4.2,6.9
55.0,13.0,183.9003333333334,Kharif,26.201,Moong(Green Gram),487.0,5.0,5.6
1754.25,2284.0,101.22325,Autumn,23.63625,Maize,277.0,1.4,7.5
1000.0,1600.0,3.22725,Rabi,19.99,Rapeseed &Mustard,339.0,5.2,5.3
1309.0,259.0,146.465,Rabi,24.78625,Jowar,332.0,3.5,6.9
67870.0,111365.0,9.479500000000002,Rabi,19.90925,Wheat,257.0,4.1,5.4
641.0,403.0,15.334,Rabi,19.968,Rapeseed &Mustard,320.0,4.1,7.1
1792.0,1439.0,92.72213025655864,Whole Year,27.36494449266975,Dry chillies,256.0,2.0,5.4
1043.0,733.0,135.5709853997878,Whole Year,29.23595729247043,Dry chillies,306.0,4.7,6.1
39070.0,39492.0,57.0275,Rabi,25.05525,Wheat,361.0,5.0,5.9
22.0,4.0,110.0286666666667,Kharif,25.587,Arhar/Tur,413.0,2.6,6.2
20.0,30.0,95.177,Rabi,15.53975,Wheat,426.0,1.2,7.4
36.0,111.0,193.05066666666661,Whole Year,24.41258333333333,Onion,419.0,3.6,5.4
2.0,2.0,21.92782986111111,Whole Year,28.61074189814815,Potato,439.0,2.0,5.2
8827.0,8720.0,6.6775,Rabi,20.7655,Gram,393.0,2.2,6.6
112.0,112.0,18.13225,Rabi,18.89825,Gram,464.0,3.3,5.0
158279.0,477686.0,183.99266666666668,Kharif,28.25066666666667,Rice,486.0,4.6,6.3
498.0,1575.0,148.68866666666668,Kharif,26.52933333333333,Dry chillies,278.0,4.4,5.8
257.0,670.0,312.4005,Summer,29.41800000000001,Maize,280.0,4.5,6.4
2574.0,432.0,216.89466666666667,Kharif,26.17066666666667,Sesamum,407.0,2.0,6.6
165.0,362.0,21.15225,Rabi,22.21825,Maize,489.0,5.4,5.1
490.0,361.0,249.849,Kharif,26.667,Groundnut,266.0,1.9,5.5
16350.0,28955.0,146.733,Kharif,26.99166666666667,Maize,286.0,2.3,5.3
400.0,200.0,43.51600000000001,Kharif,28.48233333333333,Sesamum,461.0,1.5,5.4
10.0,77012.30591908224,11.27725,Rabi,19.21325,Gram,485.0,5.2,7.1
480.0,350.0,247.88433333333333,Kharif,22.76233333333333,Sesamum,376.0,2.7,6.2
303.0,13316.0,78.9498743454092,Whole Year,28.113406194715648,Sugarcane,271.0,2.9,7.4
6650.0,7162.0,15.5345,Rabi,21.031,Rapeseed &Mustard,264.0,1.2,5.8
3.0,1.0,142.392,Kharif,28.53533333333333,Moong(Green Gram),310.0,1.6,5.3
7471.0,16952.0,85.08075,Rabi,25.22525,Groundnut,218.0,1.6,5.8
4400.0,3500.0,41.547,Kharif,30.759,Arhar/Tur,260.0,2.8,6.9
45644.0,30521.0,211.8526666666667,Kharif,25.81333333333333,Groundnut,405.0,2.8,6.1
1.0,1.7,248.32675,Summer,26.469,Maize,373.0,5.2,6.8
542.0,7227.0,60.53096406788868,Whole Year,28.33731503653956,Potato,396.0,5.4,5.7
1525.0,3315.0,55.7545,Rabi,23.13975,Rice,373.0,2.3,7.1
274.0,945.0,283.3333333333333,Kharif,29.2,Rice,378.0,4.5,5.0
2449.0,503.0,112.555,Kharif,25.228,Arhar/Tur,497.0,4.9,7.2
592.0,11400.0,66.8265943162299,Whole Year,28.410761271754012,Potato,378.0,1.8,6.5
93.0,77012.30591908224,132.2866666666667,Kharif,26.30966666666667,Jowar,422.0,4.1,5.0
2670.0,12450.0,133.7690671296296,Whole Year,28.71707291666666,Onion,211.0,2.8,5.6
10974.0,53125.0,104.1625,Rabi,25.60675,Maize,324.0,5.5,6.3
283.0,184.0,287.932,Kharif,27.581,Arhar/Tur,219.0,4.2,6.8
378.0,151.0,14.679,Rabi,18.7955,Rapeseed &Mustard,350.0,5.3,7.2
54.0,20.0,197.366,Kharif,27.31333333333333,Moong(Green Gram),276.0,4.6,7.4
14.0,748.0,68.73835712833693,Whole Year,27.98238557895264,Sugarcane,437.0,5.4,5.9
592.0,844.0,103.718,Summer,24.0065,Groundnut,447.0,4.3,6.6
53533.0,31885.0,166.4555,Autumn,24.0735,Rice,230.0,1.2,6.4
